2026-02-12 00:13:56,56.437218
2026-02-12 01:15:24,56.252678
2026-02-12 02:12:56,56.05192
2026-02-12 02:13:03,56.05192
2026-02-12 02:42:57,55.605328
2026-02-12 03:12:48,54.39261
2026-02-12 03:12:54,54.39261
2026-02-12 03:43:08,53.77175
2026-02-12 04:12:44,53.506577
2026-02-12 05:17:53,53.2065
2026-02-12 06:12:43,53.0526
2026-02-12 07:12:43,52.82859
2026-02-12 08:41:50,52.180424
2026-02-12 09:12:46,51.94431
2026-02-12 10:12:48,51.47187
2026-02-12 11:12:46,51.163033
2026-02-12 12:12:44,50.74968
2026-02-12 13:12:44,50.393
2026-02-12 14:12:47,50.06413
2026-02-12 15:12:47,49.62008
2026-02-12 16:12:44,48.783737
2026-02-12 17:12:50,47.665302
2026-02-12 18:12:49,45.062912
2026-02-12 19:17:27,42.590378
2026-02-12 20:13:40,41.67827
2026-02-12 21:12:50,39.69382
2026-02-12 22:12:59,34.23487
2026-02-12 23:14:09,27.89835
