2026-02-13 00:12:45,20.055689
2026-02-13 00:51:42,12.15032
2026-02-13 01:15:39,10.64762
2026-02-13 02:12:50,17.33634
2026-02-13 03:12:44,15.89163
2026-02-13 04:12:47,14.64825
2026-02-13 04:15:28,14.64825
2026-02-13 04:16:55,14.64825
2026-02-13 04:46:52,14.44355
2026-02-13 05:12:42,14.411389
2026-02-13 05:16:52,14.411389
2026-02-13 05:46:53,14.31121
2026-02-13 06:12:42,14.25031
2026-02-13 06:16:52,14.25031
2026-02-13 06:46:52,14.11871
2026-02-13 07:12:42,14.08932
2026-02-13 07:16:52,14.08932
2026-02-13 07:46:53,13.96305
2026-02-13 08:16:54,13.76375
2026-02-13 08:54:17,13.614309
2026-02-13 09:35:06,13.529559
2026-02-13 10:18:17,13.46961
2026-02-13 10:18:21,13.46961
2026-02-13 10:18:43,13.46961
2026-02-13 10:51:27,13.223269
2026-02-13 11:12:45,13.14909
2026-02-13 11:51:26,13.00461
2026-02-13 12:12:43,12.92749
2026-02-13 12:16:46,12.92749
2026-02-13 12:21:24,12.78798
2026-02-13 12:51:25,12.75323
2026-02-13 13:12:45,12.68194
2026-02-13 13:51:27,12.495
2026-02-13 14:12:44,12.41069
2026-02-13 14:30:17,12.211821
2026-02-13 14:46:59,12.0778
2026-02-13 15:12:46,11.9951
2026-02-13 15:16:52,11.9951
2026-02-13 15:16:59,11.9951
2026-02-13 15:21:40,11.332089
2026-02-13 15:23:18,11.332089
2026-02-13 15:23:46,11.332089
2026-02-13 15:25:40,11.332089
2026-02-13 15:55:42,9.90209
2026-02-13 16:12:51,9.75566
2026-02-13 16:46:36,9.24287
2026-02-13 17:12:58,4.6469398
2026-02-13 17:16:55,4.6469398
2026-02-13 17:29:39,4.10389
2026-02-13 17:59:24,3.7946799
2026-02-13 18:12:50,3.68827
2026-02-13 18:38:20,3.36825
2026-02-13 19:11:22,3.25968
2026-02-13 19:27:06,2.8859599
2026-02-13 19:27:27,2.8859599
2026-02-13 19:47:31,2.3811002
2026-02-13 20:20:18,2.06258
2026-02-13 20:20:26,2.06258
2026-02-13 21:01:14,1.40676
2026-02-13 21:17:21,1.29528
2026-02-13 21:45:16,0.91144
2026-02-13 22:13:21,0.79927003
2026-02-13 22:15:45,0.79927003
2026-02-13 23:01:36,0
2026-02-13 23:07:48,0
2026-02-13 23:08:03,0
2026-02-13 23:12:43,0
2026-02-13 23:16:53,0
2026-02-13 23:46:09,0
