2026-02-11 00:52:32,70.03154
2026-02-11 01:13:09,67.41283
2026-02-11 01:22:39,65.16837
2026-02-11 01:52:12,64.6963
2026-02-11 02:01:37,64.53686
2026-02-11 02:13:11,63.82842
2026-02-11 02:31:25,63.24531
2026-02-11 03:01:13,63.08506
2026-02-11 03:13:11,62.35812
2026-02-11 03:31:05,61.74115
2026-02-11 04:01:05,61.5788
2026-02-11 04:31:12,61.38694
2026-02-11 05:12:44,61.28085
2026-02-11 06:00:21,61.14532
2026-02-11 06:12:45,61.04907
2026-02-11 06:30:27,60.93626
2026-02-11 07:12:42,60.72747
2026-02-11 07:30:30,60.62781
2026-02-11 08:00:32,60.59307
2026-02-11 08:32:58,60.1617
2026-02-11 09:39:20,60.00362
2026-02-11 11:48:31,59.9238
2026-02-11 12:12:47,59.50904
2026-02-11 12:30:57,59.38204
2026-02-11 13:01:01,59.32911
2026-02-11 13:12:44,59.225674
2026-02-11 13:30:59,59.1159
2026-02-11 14:00:58,59.02037
2026-02-11 14:12:44,58.91471
2026-02-11 14:31:00,58.80652
2026-02-11 15:14:18,58.57686
2026-02-11 17:20:30,58.28509
2026-02-11 17:47:28,57.980328
2026-02-11 18:41:20,57.8415
2026-02-11 20:09:54,57.66928
2026-02-11 20:10:28,57.66928
2026-02-11 20:26:14,57.44837
2026-02-11 21:10:57,57.40044
2026-02-11 21:26:55,57.277943
2026-02-11 22:04:38,57.11228
2026-02-11 22:28:59,56.9862
2026-02-11 22:45:02,56.85984
2026-02-11 22:45:38,56.85984
2026-02-11 22:46:54,56.85984
